id,city_id,name,marker,coordinates,cable_id
dragor-denmark,8400,"Dragor, Denmark",measle_white,"<Point><coordinates>12.670179,55.593538</coordinates></Point>",1545
bunkeflostand-sweden,8401,"Bunkeflostand, Sweden",measle_white,"<Point><coordinates>12.918714,55.556807</coordinates></Point>",1545
tuborg-denmark,8402,"Tuborg, Denmark",measle_white,"<Point><coordinates>12.545569,55.721956</coordinates></Point>",1541
barsebck-sweden,8403,"Barsebäck, Sweden",measle_white,"<Point><coordinates>12.955432,55.770381</coordinates></Point>",1541
whitesands-bay-united-kingdom,3081,"Whitesands Bay, United Kingdom",measle_white,"<Point><coordinates>-5.698453,50.078514</coordinates></Point>",1547
ballygrangans-ireland,8406,"Ballygrangans, Ireland",measle_white,"<Point><coordinates>-6.558804,52.184079</coordinates></Point>",1547
ballinesker-ireland,8407,"Ballinesker, Ireland",measle_white,"<Point><coordinates>-6.364859,52.401462</coordinates></Point>",1547
blackpool-united-kingdom,8408,"Blackpool, United Kingdom",measle_white,"<Point><coordinates>-3.050749,53.808663</coordinates></Point>",1911
blackpool-united-kingdom,8408,"Blackpool, United Kingdom",measle_white,"<Point><coordinates>-3.050749,53.808663</coordinates></Point>",1753
blackpool-united-kingdom,8408,"Blackpool, United Kingdom",measle_white,"<Point><coordinates>-3.050749,53.808663</coordinates></Point>",1616
blackpool-united-kingdom,8408,"Blackpool, United Kingdom",measle_white,"<Point><coordinates>-3.050749,53.808663</coordinates></Point>",1092
dublin-ireland,3077,"Dublin, Ireland",measle_white,"<Point><coordinates>-6.248257,53.348043</coordinates></Point>",1092
barranquilla-colombia,4315,"Barranquilla, Colombia",measle_white,"<Point><coordinates>-74.779755,10.940459</coordinates></Point>",1083
punta-carnero-ecuador,5824,"Punta Carnero, Ecuador",measle_white,"<Point><coordinates>-80.914433,-2.272914</coordinates></Point>",1083
paddington-australia,5779,"Paddington, Australia",measle_white,"<Point><coordinates>151.228670,-33.882128,0</coordinates></Point>",1526
keawaula-hawaii-united-states,5754,"Keawaula, Hawaii, United States",measle_white,"<Point><coordinates>-158.151725,21.425634</coordinates></Point>",1526
mancora-peru,8484,"Mancora, Peru",measle_white,"<Point><coordinates>-81.053788,-4.154041</coordinates></Point>",1083
ponta-delgada-portugal,5945,"Ponta Delgada, Portugal",measle_white,"<Point><coordinates>-25.668756,37.739213</coordinates></Point>",1801
ponta-delgada-portugal,5945,"Ponta Delgada, Portugal",measle_white,"<Point><coordinates>-25.668756,37.739213</coordinates></Point>",1800
ponta-delgada-portugal,5945,"Ponta Delgada, Portugal",measle_white,"<Point><coordinates>-25.668756,37.739213</coordinates></Point>",1046
cartagena-colombia,5693,"Cartagena, Colombia",measle_white,"<Point><coordinates>-75.505683,10.386699</coordinates></Point>",1554
boca-raton-florida-united-states,3563,"Boca Raton, Florida, United States",measle_white,"<Point><coordinates>-80.088945,26.350327</coordinates></Point>",1554
trapani-italy,5876,"Trapani, Italy",measle_white,"<Point><coordinates>12.513636,38.017948</coordinates></Point>",1555
kelibia-tunisia,6015,"Kelibia, Tunisia",measle_white,"<Point><coordinates>11.089906,36.849308</coordinates></Point>",1772
kelibia-tunisia,6015,"Kelibia, Tunisia",measle_white,"<Point><coordinates>11.089906,36.849308</coordinates></Point>",1555
manasquan-new-jersey-united-states,3686,"Manasquan, New Jersey, United States",measle_white,"<Point><coordinates>-74.047041,40.123343</coordinates></Point>",1551
st-davids-bermuda,5793,"St. David’s, Bermuda",measle_white,"<Point><coordinates>-64.769506,32.312238</coordinates></Point>",1551
mersing-malaysia,5902,"Mersing, Malaysia",measle_white,"<Point><coordinates>103.849908,2.295516</coordinates></Point>",1507
changi-north-singapore,5940,"Changi North, Singapore",measle_white,"<Point><coordinates>103.987017,1.389047</coordinates></Point>",1507
sri-racha-thailand,6014,"Sri Racha, Thailand",measle_white,"<Point><coordinates>100.930574,13.174369</coordinates></Point>",1507
tungku-brunei,5970,"Tungku, Brunei",measle_white,"<Point><coordinates>114.885840,4.926374,0</coordinates></Point>",1507
vung-tau-vietnam,6013,"Vung Tau, Vietnam",measle_white,"<Point><coordinates>107.079203,10.341850,0</coordinates></Point>",1739
vung-tau-vietnam,6013,"Vung Tau, Vietnam",measle_white,"<Point><coordinates>107.079203,10.341850,0</coordinates></Point>",1507
lantau-island-hong-kong-china,5852,"Lantau Island, Hong Kong, China",measle_white,"<Point><coordinates>113.948341,22.271496</coordinates></Point>",1507
san-luis-obispo-california-united-states,3772,"San Luis Obispo, California, United States",measle_white,"<Point><coordinates>-120.662729,35.285015</coordinates></Point>",1507
ballesteros-philippines,8541,"Ballesteros, Philippines",measle_white,"<Point><coordinates>121.513962,18.409412</coordinates></Point>",1534
vung-tau-vietnam,6013,"Vung Tau, Vietnam",measle_white,"<Point><coordinates>107.079203,10.341850,0</coordinates></Point>",1534
deep-water-bay-hong-kong-china,5853,"Deep Water Bay, Hong Kong, China",measle_white,"<Point><coordinates>114.183985,22.249437</coordinates></Point>",1534
morant-point-jamaica,8685,"Morant Point, Jamaica",measle_white,"<Point><coordinates>-76.184344,17.918360,0</coordinates></Point>",1554
keawaula-hawaii-united-states,5754,"Keawaula, Hawaii, United States",measle_white,"<Point><coordinates>-158.151725,21.425634</coordinates></Point>",1507
tanguisson-point-guam,3251,"Tanguisson Point, Guam",measle_white,"<Point><coordinates>144.809337,13.549100,0</coordinates></Point>",1507
port-moresby-papua-new-guinea,3925,"Port Moresby, Papua New Guinea",measle_white,"<Point><coordinates>147.188510,-9.479600,0</coordinates></Point>",1899
kikori-papua-new-guinea,16730,"Kikori, Papua New Guinea",measle_white,"<Point><coordinates>144.240196,-7.413512</coordinates></Point>",1899
port-moresby-papua-new-guinea,3925,"Port Moresby, Papua New Guinea",measle_white,"<Point><coordinates>147.188510,-9.479600,0</coordinates></Point>",1899
madang-papua-new-guinea,8558,"Madang, Papua New Guinea",measle_white,"<Point><coordinates>145.784751,-5.233679</coordinates></Point>",1899
jayapura-indonesia,16627,"Jayapura, Indonesia",measle_white,"<Point><coordinates>140.669007,-2.591615</coordinates></Point>",1899
vanimo-papua-new-guinea,16731,"Vanimo, Papua New Guinea",measle_white,"<Point><coordinates>141.299841,-2.689686</coordinates></Point>",1899
wewak-papua-new-guinea,16732,"Wewak, Papua New Guinea",measle_white,"<Point><coordinates>143.658312,-3.580018</coordinates></Point>",1899
lorengau-papua-new-guinea,16733,"Lorengau, Papua New Guinea",measle_white,"<Point><coordinates>147.279038,-2.034975</coordinates></Point>",1899
kavieng-papua-new-guinea,16734,"Kavieng, Papua New Guinea",measle_white,"<Point><coordinates>150.808602,-2.578114</coordinates></Point>",1899
kokopo-papua-new-guinea,16735,"Kokopo, Papua New Guinea",measle_white,"<Point><coordinates>152.274616,-4.342347</coordinates></Point>",1899
kimbe-papua-new-guinea,16736,"Kimbe, Papua New Guinea",measle_white,"<Point><coordinates>150.138729,-5.551160,0</coordinates></Point>",1899
arawa-papua-new-guinea,16737,"Arawa, Papua New Guinea",measle_white,"<Point><coordinates>155.567803,-6.225622</coordinates></Point>",1899
lae-papua-new-guinea,16738,"Lae, Papua New Guinea",measle_white,"<Point><coordinates>146.992954,-6.742785</coordinates></Point>",1899
popondetta-papua-new-guinea,16739,"Popondetta, Papua New Guinea",measle_white,"<Point><coordinates>148.293466,-8.604478</coordinates></Point>",1899
alotau-papua-new-guinea,16740,"Alotau, Papua New Guinea",measle_white,"<Point><coordinates>150.458773,-10.315708</coordinates></Point>",1899
kerema-papua-new-guinea,16741,"Kerema, Papua New Guinea",measle_white,"<Point><coordinates>145.771739,-7.963732</coordinates></Point>",1899
daru-papua-new-guinea,16742,"Daru, Papua New Guinea",measle_white,"<Point><coordinates>143.209972,-9.078184</coordinates></Point>",1899
madang-papua-new-guinea,8558,"Madang, Papua New Guinea",measle_white,"<Point><coordinates>145.784922,-5.233679</coordinates></Point>",1520
mumbai-india,3212,"Mumbai, India",measle_white,"<Point><coordinates>72.875899,19.075794</coordinates></Point>",1552
djibouti-city-djibouti,4177,"Djibouti City, Djibouti",measle_white,"<Point><coordinates>43.147984,11.594682</coordinates></Point>",1552
mtunzini-south-africa,5942,"Mtunzini, South Africa",measle_white,"<Point><coordinates>31.757853,-28.950636</coordinates></Point>",1552
maputo-mozambique,4252,"Maputo, Mozambique",measle_white,"<Point><coordinates>32.580606,-25.968533</coordinates></Point>",1552
dar-es-salaam-tanzania,4182,"Dar Es Salaam, Tanzania",measle_white,"<Point><coordinates>39.269665,-6.823229</coordinates></Point>",1552
mombasa-kenya,5896,"Mombasa, Kenya",measle_white,"<Point><coordinates>39.672790,-4.053211,0</coordinates></Point>",1552
mumbai-india,3212,"Mumbai, India",measle_white,"<Point><coordinates>72.875899,19.075794</coordinates></Point>",1536
alexandria-egypt,6044,"Alexandria, Egypt",measle_white,"<Point><coordinates>29.889787,31.191889</coordinates></Point>",1536
suez-egypt,5825,"Suez, Egypt",measle_white,"<Point><coordinates>32.530118,29.972285</coordinates></Point>",1536
karachi-pakistan,3259,"Karachi, Pakistan",measle_white,"<Point><coordinates>67.028539,24.889378</coordinates></Point>",1536
fujairah-united-arab-emirates,5962,"Fujairah, United Arab Emirates",measle_white,"<Point><coordinates>56.333720,25.121690,0</coordinates></Point>",1536
catania-italy,3214,"Catania, Italy",measle_white,"<Point><coordinates>15.067443,37.511588</coordinates></Point>",1536
tripoli-lebanon,8663,"Tripoli, Lebanon",measle_white,"<Point><coordinates>35.859120,34.439422,0</coordinates></Point>",1536
marseille-france,3210,"Marseille, France",measle_white,"<Point><coordinates>5.372623,43.293165</coordinates></Point>",1536
jeddah-saudi-arabia,4361,"Jeddah, Saudi Arabia",measle_white,"<Point><coordinates>39.182751,21.481262</coordinates></Point>",1536
chikura-japan,5885,"Chikura, Japan",measle_white,"<Point><coordinates>139.954652,34.976653</coordinates></Point>",1525
chaguaramas-trinidad-and-tobago,8838,"Chaguaramas, Trinidad and Tobago",measle_white,"<Point><coordinates>-61.650806,10.686162</coordinates></Point>",1290
chaguaramas-trinidad-and-tobago,8838,"Chaguaramas, Trinidad and Tobago",measle_white,"<Point><coordinates>-61.650806,10.686162</coordinates></Point>",1532
chabahar-iran,8849,"Chabahar, Iran",measle_white,"<Point><coordinates>60.629616,25.298228</coordinates></Point>",1695
chabahar-iran,8849,"Chabahar, Iran",measle_white,"<Point><coordinates>60.629616,25.298228</coordinates></Point>",1689
chabahar-iran,8849,"Chabahar, Iran",measle_white,"<Point><coordinates>60.629616,25.298228</coordinates></Point>",1346
bandar-abbas-iran,8848,"Bandar Abbas, Iran",measle_white,"<Point><coordinates>56.274345,27.187167</coordinates></Point>",1346
kawaihae-hawaii-united-states,8973,"Kawaihae, Hawaii, United States",measle_white,"<Point><coordinates>-155.831413,20.039990,0</coordinates></Point>",1456
kawaihae-hawaii-united-states,8973,"Kawaihae, Hawaii, United States",measle_white,"<Point><coordinates>-155.831413,20.039990,0</coordinates></Point>",1455
kawaihae-hawaii-united-states,8973,"Kawaihae, Hawaii, United States",measle_white,"<Point><coordinates>-155.831413,20.039990,0</coordinates></Point>",1556
papenoo-french-polynesia,8974,"Papenoo, French Polynesia",measle_white,"<Point><coordinates>-149.441084,-17.512336</coordinates></Point>",1556
st-thomas-virgin-islands-u-s-,4359,"St. Thomas, Virgin Islands (U.S.)",measle_white,"<Point><coordinates>-64.904418,18.324513</coordinates></Point>",1073
valdez-alaska-united-states,5764,"Valdez, Alaska, United States",measle_white,"<Point><coordinates>-146.353342,61.130352</coordinates></Point>",1166
coleraine-united-kingdom,9038,"Coleraine, United Kingdom",measle_white,"<Point><coordinates>-6.676187,55.130733</coordinates></Point>",1080
accra-ghana,4181,"Accra, Ghana",measle_white,"<Point><coordinates>-0.201092,5.558283</coordinates></Point>",1357
moroni-comoros,4227,"Moroni, Comoros",measle_white,"<Point><coordinates>43.243394,-11.700693</coordinates></Point>",1915
moroni-comoros,4227,"Moroni, Comoros",measle_white,"<Point><coordinates>43.243394,-11.700693</coordinates></Point>",1872
moroni-comoros,4227,"Moroni, Comoros",measle_white,"<Point><coordinates>43.243394,-11.700693</coordinates></Point>",1246
maria-chiquita-panama,5928,"Maria Chiquita, Panama",measle_white,"<Point><coordinates>-79.753544,9.437334</coordinates></Point>",1078
sventoji-lithuania,5311,"Sventoji, Lithuania",measle_white,"<Point><coordinates>21.082382,56.028291</coordinates></Point>",1222
changi-north-singapore,5940,"Changi North, Singapore",measle_white,"<Point><coordinates>103.987017,1.389047</coordinates></Point>",1534
marseille-france,3210,"Marseille, France",measle_white,"<Point><coordinates>5.372623,43.293165</coordinates></Point>",1523
alexandria-egypt,6044,"Alexandria, Egypt",measle_white,"<Point><coordinates>29.889787,31.191889</coordinates></Point>",1523
matthew-town-bahamas,9581,"Matthew Town, Bahamas",measle_white,"<Point><coordinates>-73.683076,20.950512</coordinates></Point>",1510
port-au-prince-haiti,3878,"Port-au-Prince, Haiti",measle_white,"<Point><coordinates>-72.343135,18.542689</coordinates></Point>",1510
redondo-beach-california-united-states,4992,"Redondo Beach, California, United States",measle_white,"<Point><coordinates>-118.388023,33.844476</coordinates></Point>",1525
colombo-sri-lanka,3887,"Colombo, Sri Lanka",measle_white,"<Point><coordinates>79.871990,6.926740,0</coordinates></Point>",1517
al-faw-iraq,9596,"Al-Faw, Iraq",measle_white,"<Point><coordinates>48.531770,29.923299,0</coordinates></Point>",1346
zafarana-egypt,9486,"Zafarana, Egypt",measle_white,"<Point><coordinates>32.649844,29.116683</coordinates></Point>",1559
zafarana-egypt,9486,"Zafarana, Egypt",measle_white,"<Point><coordinates>32.649844,29.116683</coordinates></Point>",1739
zafarana-egypt,9486,"Zafarana, Egypt",measle_white,"<Point><coordinates>32.649844,29.116683</coordinates></Point>",1552
bude-united-kingdom,4554,"Bude, United Kingdom",measle_white,"<Point><coordinates>-4.544401,50.828110,0</coordinates></Point>",1547
tuas-singapore,5938,"Tuas, Singapore",measle_white,"<Point><coordinates>103.647076,1.338193</coordinates></Point>",1035
ocho-rios-jamaica,7688,"Ocho Rios, Jamaica",measle_white,"<Point><coordinates>-77.103192,18.398560,0</coordinates></Point>",1529
maruyama-japan,5887,"Maruyama, Japan",measle_white,"<Point><coordinates>139.816956,35.037517</coordinates></Point>",1513
port-vila-vanuatu,9086,"Port Vila, Vanuatu",measle_white,"<Point><coordinates>168.322802,-17.730329</coordinates></Point>",1682
jacksonville-florida-united-states,3655,"Jacksonville, Florida, United States",measle_white,"<Point><coordinates>-81.655741,30.331758</coordinates></Point>",1791
jacksonville-florida-united-states,3655,"Jacksonville, Florida, United States",measle_white,"<Point><coordinates>-81.655741,30.331758</coordinates></Point>",1727
jacksonville-florida-united-states,3655,"Jacksonville, Florida, United States",measle_white,"<Point><coordinates>-81.655741,30.331758</coordinates></Point>",1686
skalvik-sweden,10323,"Skalvik, Sweden",measle_white,"<Point><coordinates>12.683265,56.683186</coordinates></Point>",1688
vestero-denmark,10321,"Vestero, Denmark",measle_white,"<Point><coordinates>10.966957,57.272248</coordinates></Point>",1688
lyngsa-denmark,10320,"Lyngsa, Denmark",measle_white,"<Point><coordinates>10.514613,57.244807</coordinates></Point>",1688
deeside-clwyd-united-kingdom,10338,"Deeside Clwyd, United Kingdom",measle_white,"<Point><coordinates>-3.027556,53.201730,0</coordinates></Point>",1685
clonshaugh-ireland,10313,"Clonshaugh, Ireland",measle_white,"<Point><coordinates>-6.197915,53.410055</coordinates></Point>",1684
glen-lyon-united-kingdom,10353,"Glen Lyon, United Kingdom",measle_white,"<Point><coordinates>-4.333414,60.333074</coordinates></Point>",1576
jeddah-saudi-arabia,4361,"Jeddah, Saudi Arabia",measle_white,"<Point><coordinates>39.182751,21.481262</coordinates></Point>",1558
zafarana-egypt,9486,"Zafarana, Egypt",measle_white,"<Point><coordinates>32.649844,29.116683</coordinates></Point>",1558
abu-talat-egypt,9485,"Abu Talat, Egypt",measle_white,"<Point><coordinates>29.702482,31.071845</coordinates></Point>",1559
abu-talat-egypt,9485,"Abu Talat, Egypt",measle_white,"<Point><coordinates>29.702482,31.071845</coordinates></Point>",1739
abu-talat-egypt,9485,"Abu Talat, Egypt",measle_white,"<Point><coordinates>29.702482,31.071845</coordinates></Point>",1558
mazara-del-vallo-italy,3215,"Mazara del Vallo, Italy",measle_white,"<Point><coordinates>12.591272,37.650126</coordinates></Point>",1558
poti-georgia,5530,"Poti, Georgia",measle_white,"<Point><coordinates>41.667614,42.150771</coordinates></Point>",1563
balchik-bulgaria,9594,"Balchik, Bulgaria",measle_white,"<Point><coordinates>28.167449,43.414344</coordinates></Point>",1563
batam-indonesia,5862,"Batam, Indonesia",measle_white,"<Point><coordinates>103.962506,1.134726</coordinates></Point>",1561
marseille-france,3210,"Marseille, France",measle_white,"<Point><coordinates>5.372623,43.293165</coordinates></Point>",1573
homer-alaska-united-states,8392,"Homer, Alaska, United States",measle_white,"<Point><coordinates>-151.544306,59.646368</coordinates></Point>",1571
florence-oregon-united-states,8539,"Florence, Oregon, United States",measle_white,"<Point><coordinates>-124.099837,43.982130,0</coordinates></Point>",1571
anchorage-alaska-united-states,4067,"Anchorage, Alaska, United States",measle_white,"<Point><coordinates>-149.858369,61.217461</coordinates></Point>",1571
nikiski-alaska-united-states,8540,"Nikiski, Alaska, United States",measle_white,"<Point><coordinates>-151.291718,60.689824</coordinates></Point>",1571
nuuk-greenland,8488,"Nuuk, Greenland",measle_white,"<Point><coordinates>-51.729962,64.181131</coordinates></Point>",1897
nuuk-greenland,8488,"Nuuk, Greenland",measle_white,"<Point><coordinates>-51.729962,64.181131</coordinates></Point>",1569
qaqortoq-greenland,8543,"Qaqortoq, Greenland",measle_white,"<Point><coordinates>-46.035396,60.718938</coordinates></Point>",1569
landeyjar-iceland,8994,"Landeyjar, Iceland",measle_white,"<Point><coordinates>-20.142294,63.642167</coordinates></Point>",1569
landeyjasandur-iceland,8544,"Landeyjasandur, Iceland",measle_white,"<Point><coordinates>-20.666756,63.733072</coordinates></Point>",1568
blaabjerg-denmark,5818,"Blaabjerg, Denmark",measle_white,"<Point><coordinates>8.328970,55.751533,0</coordinates></Point>",1568
wrangell-alaska-united-states,8549,"Wrangell, Alaska, United States",measle_white,"<Point><coordinates>-132.383817,56.470796</coordinates></Point>",1567
petersburg-alaska-united-states,8550,"Petersburg, Alaska, United States",measle_white,"<Point><coordinates>-132.970047,56.807612</coordinates></Point>",1567
hawk-inlet-alaska-united-states,8552,"Hawk Inlet, Alaska, United States",measle_white,"<Point><coordinates>-134.741824,58.128107</coordinates></Point>",1567
angoon-alaska-united-states,8553,"Angoon, Alaska, United States",measle_white,"<Point><coordinates>-134.582254,57.501838</coordinates></Point>",1567
sitka-alaska-united-states,8554,"Sitka, Alaska, United States",measle_white,"<Point><coordinates>-135.334402,57.052912</coordinates></Point>",1567
mazara-del-vallo-italy,3215,"Mazara del Vallo, Italy",measle_white,"<Point><coordinates>12.591272,37.650126</coordinates></Point>",1581
st-pauls-bay-malta,8561,"St. Paul's Bay, Malta",measle_white,"<Point><coordinates>14.415588,35.950505</coordinates></Point>",1581
banff-united-kingdom,8680,"Banff, United Kingdom",measle_white,"<Point><coordinates>-2.523650,57.666864,0</coordinates></Point>",1576
torshavn-faeroe-islands,8681,"Torshavn, Faeroe Islands",measle_white,"<Point><coordinates>-6.771841,62.017461</coordinates></Point>",1576
ayre-of-cara-united-kingdom,8682,"Ayre of Cara, United Kingdom",measle_white,"<Point><coordinates>-2.900114,58.833270,0</coordinates></Point>",1576
sandwick-united-kingdom,8683,"Sandwick, United Kingdom",measle_white,"<Point><coordinates>-1.238689,59.995977</coordinates></Point>",1576
maywick-united-kingdom,8684,"Maywick, United Kingdom",measle_white,"<Point><coordinates>-1.323797,60.003985</coordinates></Point>",1576
ajigaura-japan,5884,"Ajigaura, Japan",measle_white,"<Point><coordinates>140.612268,36.383562</coordinates></Point>",1592
shima-japan,5883,"Shima, Japan",measle_white,"<Point><coordinates>136.874380,34.336834,0</coordinates></Point>",1592
cavite-philippines,5931,"Cavite, Philippines",measle_white,"<Point><coordinates>120.820115,14.286270,0</coordinates></Point>",1592
pa-li-taiwan,5983,"Pa Li, Taiwan",measle_white,"<Point><coordinates>121.383200,25.149985,0</coordinates></Point>",1592
shindu-ri-korea-rep-,5977,"Shindu-Ri, Korea, Rep.",measle_white,"<Point><coordinates>126.391597,36.576249</coordinates></Point>",1592
tseung-kwan-o-hong-kong-china,5857,"Tseung Kwan O, Hong Kong, China",measle_white,"<Point><coordinates>114.258692,22.318297</coordinates></Point>",1902
tseung-kwan-o-hong-kong-china,5857,"Tseung Kwan O, Hong Kong, China",measle_white,"<Point><coordinates>114.258692,22.318297</coordinates></Point>",1617
tseung-kwan-o-hong-kong-china,5857,"Tseung Kwan O, Hong Kong, China",measle_white,"<Point><coordinates>114.258692,22.318297</coordinates></Point>",1679
tseung-kwan-o-hong-kong-china,5857,"Tseung Kwan O, Hong Kong, China",measle_white,"<Point><coordinates>114.258692,22.318297</coordinates></Point>",1592
qingdao-china,6012,"Qingdao, China",measle_white,"<Point><coordinates>120.342576,36.087077</coordinates></Point>",1592
chikura-japan,5885,"Chikura, Japan",measle_white,"<Point><coordinates>139.954652,34.976653</coordinates></Point>",1592
tanshui-taiwan,5982,"Tanshui, Taiwan",measle_white,"<Point><coordinates>121.462595,25.181357</coordinates></Point>",1592
fangshan-taiwan,5980,"Fangshan, Taiwan",measle_white,"<Point><coordinates>120.662107,22.249254</coordinates></Point>",1592
batangas-philippines,3218,"Batangas, Philippines",measle_white,"<Point><coordinates>121.064939,13.765555</coordinates></Point>",1592
shanghai-china,3246,"Shanghai, China",measle_white,"<Point><coordinates>121.472458,31.247504</coordinates></Point>",1592
chung-hom-kok-hong-kong-china,5856,"Chung Hom Kok, Hong Kong, China",measle_white,"<Point><coordinates>114.203028,22.222045</coordinates></Point>",1592
changi-south-singapore,5937,"Changi South, Singapore",measle_white,"<Point><coordinates>103.987017,1.389047</coordinates></Point>",1592
changi-north-singapore,5940,"Changi North, Singapore",measle_white,"<Point><coordinates>103.987017,1.389047</coordinates></Point>",1592
pusan-korea-rep-,4183,"Pusan, Korea, Rep.",measle_white,"<Point><coordinates>128.999310,35.170147,0</coordinates></Point>",1592
changi-north-singapore,5940,"Changi North, Singapore",measle_white,"<Point><coordinates>103.987017,1.389047</coordinates></Point>",1597
barka-oman,8947,"Barka, Oman",measle_white,"<Point><coordinates>58.004324,23.679429</coordinates></Point>",1735
barka-oman,8947,"Barka, Oman",measle_white,"<Point><coordinates>58.004324,23.679429</coordinates></Point>",1695
barka-oman,8947,"Barka, Oman",measle_white,"<Point><coordinates>58.004324,23.679429</coordinates></Point>",1689
barka-oman,8947,"Barka, Oman",measle_white,"<Point><coordinates>58.004324,23.679429</coordinates></Point>",1580
monaco-monaco,3255,"Monaco, Monaco",measle_white,"<Point><coordinates>7.417642,43.732618</coordinates></Point>",1580
jeddah-saudi-arabia,4361,"Jeddah, Saudi Arabia",measle_white,"<Point><coordinates>39.182751,21.481262</coordinates></Point>",1580
mumbai-india,3212,"Mumbai, India",measle_white,"<Point><coordinates>72.875899,19.075794</coordinates></Point>",1580
tripoli-libya,4271,"Tripoli, Libya",measle_white,"<Point><coordinates>13.187268,32.877301</coordinates></Point>",1580
djibouti-city-djibouti,4177,"Djibouti City, Djibouti",measle_white,"<Point><coordinates>43.147984,11.594682</coordinates></Point>",1580
bude-united-kingdom,4554,"Bude, United Kingdom",measle_white,"<Point><coordinates>-4.544401,50.828110,0</coordinates></Point>",1580
gibraltar-gibraltar,8948,"Gibraltar, Gibraltar",measle_white,"<Point><coordinates>-5.347672,36.155937</coordinates></Point>",1580
al-seeb-oman,7646,"Al Seeb, Oman",measle_white,"<Point><coordinates>58.176102,23.684703</coordinates></Point>",1558
fujairah-united-arab-emirates,5962,"Fujairah, United Arab Emirates",measle_white,"<Point><coordinates>56.333720,25.121690,0</coordinates></Point>",1580
sesimbra-portugal,5934,"Sesimbra, Portugal",measle_white,"<Point><coordinates>-9.102748,38.442691</coordinates></Point>",1580
batam-indonesia,5862,"Batam, Indonesia",measle_white,"<Point><coordinates>103.962506,1.134726</coordinates></Point>",1601
rengit-malaysia,8970,"Rengit, Malaysia",measle_white,"<Point><coordinates>103.147662,1.677133</coordinates></Point>",1601
bahar-ic-caghaq-malta,9028,"Bahar ic-Caghaq, Malta",measle_white,"<Point><coordinates>14.458752,35.934062</coordinates></Point>",1602
pozzallo-italy,8972,"Pozzallo, Italy",measle_white,"<Point><coordinates>14.853869,36.733720,0</coordinates></Point>",1602
charlestown-rhode-island-united-states,3580,"Charlestown, Rhode Island, United States",measle_white,"<Point><coordinates>-71.645870,41.411904,0</coordinates></Point>",1596
paget-bermuda,9069,"Paget, Bermuda",measle_white,"<Point><coordinates>-64.788696,32.280536</coordinates></Point>",1596
keawaula-hawaii-united-states,5754,"Keawaula, Hawaii, United States",measle_white,"<Point><coordinates>-158.151725,21.425634</coordinates></Point>",1600
chaguaramas-trinidad-and-tobago,8838,"Chaguaramas, Trinidad and Tobago",measle_white,"<Point><coordinates>-61.650806,10.686162</coordinates></Point>",1612
georgetown-guyana,3904,"Georgetown, Guyana",measle_white,"<Point><coordinates>-58.154910,6.804108,0</coordinates></Point>",1913
georgetown-guyana,3904,"Georgetown, Guyana",measle_white,"<Point><coordinates>-58.154910,6.804108,0</coordinates></Point>",1612
totness-suriname,9669,"Totness, Suriname",measle_white,"<Point><coordinates>-56.375370,5.886628,0</coordinates></Point>",1612
san-juan-puerto-rico-united-states,4262,"San Juan, Puerto Rico, United States",measle_white,"<Point><coordinates>-66.106664,18.465833</coordinates></Point>",1829
jarry-guadeloupe,8836,"Jarry, Guadeloupe",measle_white,"<Point><coordinates>-61.554859,16.243007</coordinates></Point>",1829
baillif-guadeloupe,8834,"Baillif, Guadeloupe",measle_white,"<Point><coordinates>-61.713941,16.028945</coordinates></Point>",1619
baillif-guadeloupe,8834,"Baillif, Guadeloupe",measle_white,"<Point><coordinates>-61.713941,16.028945</coordinates></Point>",1829
saint-martin-guadeloupe,7875,"Saint Martin, Guadeloupe",measle_white,"<Point><coordinates>-63.050073,18.092787</coordinates></Point>",1829
saint-barthelemy-guadeloupe,7876,"Saint Barthelemy, Guadeloupe",measle_white,"<Point><coordinates>-62.833374,17.900062</coordinates></Point>",1829
needhams-point-barbados,6183,"Needham’s Point, Barbados",measle_white,"<Point><coordinates>-59.612722,13.078788</coordinates></Point>",1619
st-croix-virgin-islands-united-states,5750,"St. Croix, Virgin Islands, United States",measle_white,"<Point><coordinates>-64.819408,17.771864</coordinates></Point>",1619
basseterre-saint-kitts-and-nevis,4356,"Basseterre, Saint Kitts and Nevis",measle_white,"<Point><coordinates>-62.731226,17.298451</coordinates></Point>",1807
basseterre-saint-kitts-and-nevis,4356,"Basseterre, Saint Kitts and Nevis",measle_white,"<Point><coordinates>-62.731226,17.298451</coordinates></Point>",1290
basseterre-saint-kitts-and-nevis,4356,"Basseterre, Saint Kitts and Nevis",measle_white,"<Point><coordinates>-62.731226,17.298451</coordinates></Point>",1619
rodney-bay-saint-lucia,8837,"Rodney Bay, Saint Lucia",measle_white,"<Point><coordinates>-60.988551,14.035623</coordinates></Point>",1619
kingstown-saint-vincent-and-the-grenadines,4219,"Kingstown, Saint Vincent and the Grenadines",measle_white,"<Point><coordinates>-61.254664,13.187870,0</coordinates></Point>",1290
kingstown-saint-vincent-and-the-grenadines,4219,"Kingstown, Saint Vincent and the Grenadines",measle_white,"<Point><coordinates>-61.254664,13.187870,0</coordinates></Point>",1619
st-georges-grenada,4244,"St. George's, Grenada",measle_white,"<Point><coordinates>-61.711597,12.188016</coordinates></Point>",1290
