OBS_DATE,NZDI_INDICATOR,VAL
2017-04-19,SPI,0
2017-04-20,NZDI,0.14
2017-04-20,PED,0.16
2017-04-20,SMD,0.37
2017-04-20,SMDA,0.04
2017-04-20,SPI,0
2017-04-21,NZDI,0.13
2017-04-21,PED,0.15
2017-04-21,SMD,0.35
2017-04-21,SMDA,0.03
2017-04-21,SPI,0
2017-04-22,NZDI,0.12
2017-04-22,PED,0.15
2017-04-22,SMD,0.33
2017-04-22,SMDA,0.02
2017-04-22,SPI,0
2017-04-23,NZDI,0.11
2017-04-23,PED,0.12
2017-04-23,SMD,0.31
2017-04-23,SMDA,0.02
2017-04-23,SPI,0
2017-04-24,NZDI,0.11
2017-04-24,PED,0.12
2017-04-24,SMD,0.29
2017-04-24,SMDA,0.01
2017-04-24,SPI,0
2017-04-25,NZDI,0.1
2017-04-25,PED,0.12
2017-04-25,SMD,0.27
2017-04-25,SMDA,0
2017-04-25,SPI,0
2017-04-26,NZDI,0.09
2017-04-26,PED,0.12
2017-04-26,SMD,0.25
2017-04-26,SMDA,0
2017-04-26,SPI,0
2017-04-27,NZDI,0.09
2017-04-27,PED,0.1
2017-04-27,SMD,0.23
2017-04-27,SMDA,0
2017-04-27,SPI,0
2017-04-28,NZDI,0.08
2017-04-28,PED,0.09
2017-04-28,SMD,0.21
2017-04-28,SMDA,0
2017-04-28,SPI,0
2017-04-29,NZDI,0.06
2017-04-29,PED,0.06
2017-04-29,SMD,0.19
2017-04-29,SMDA,0
2017-04-29,SPI,0
2017-04-30,NZDI,0.05
2017-04-30,PED,0.02
2017-04-30,SMD,0.17
2017-04-30,SMDA,0
2017-04-30,SPI,0
2017-05-01,NZDI,0.04
2017-05-01,PED,0
2017-05-01,SMD,0.15
2017-05-01,SMDA,0
2017-05-01,SPI,0
2017-05-02,NZDI,0.03
2017-05-02,PED,0
2017-05-02,SMD,0.13
2017-05-02,SMDA,0
2017-05-02,SPI,0
2017-05-03,NZDI,0.02
2017-05-03,PED,0
2017-05-03,SMD,0.1
2017-05-03,SMDA,0
2017-05-03,SPI,0
2017-05-04,NZDI,0.02
2017-05-04,PED,0
2017-05-04,SMD,0.08
2017-05-04,SMDA,0
2017-05-04,SPI,0
2017-05-05,NZDI,0.01
2017-05-05,PED,0
2017-05-05,SMD,0.08
2017-05-05,SMDA,0
2017-05-05,SPI,0
2017-05-06,NZDI,0.01
2017-05-06,PED,0
2017-05-06,SMD,0.07
2017-05-06,SMDA,0
2017-05-06,SPI,0
2017-05-07,NZDI,0.01
2017-05-07,PED,0
2017-05-07,SMD,0.07
2017-05-07,SMDA,0
2017-05-07,SPI,0
2017-05-08,NZDI,0.01
2017-05-08,PED,0
2017-05-08,SMD,0.07
2017-05-08,SMDA,0
2017-05-08,SPI,0
2017-05-09,NZDI,0.01
2017-05-09,PED,0
2017-05-09,SMD,0.07
2017-05-09,SMDA,0
2017-05-09,SPI,0
2017-05-10,NZDI,0.01
2017-05-10,PED,0
2017-05-10,SMD,0.06
2017-05-10,SMDA,0
2017-05-10,SPI,0
2017-05-11,NZDI,0.01
2017-05-11,PED,0
2017-05-11,SMD,0.06
2017-05-11,SMDA,0
2017-05-11,SPI,0
2017-05-12,NZDI,0.01
2017-05-12,PED,0
2017-05-12,SMD,0.06
2017-05-12,SMDA,0
2017-05-12,SPI,0
2017-05-13,NZDI,0.01
2017-05-13,PED,0
2017-05-13,SMD,0.06
2017-05-13,SMDA,0
2017-05-13,SPI,0
2017-05-14,NZDI,0.01
2017-05-14,PED,0
2017-05-14,SMD,0.06
2017-05-14,SMDA,0
2017-05-14,SPI,0
2017-05-15,NZDI,0.01
2017-05-15,PED,0
2017-05-15,SMD,0.06
2017-05-15,SMDA,0
2017-05-15,SPI,0
2017-05-16,NZDI,0.01
2017-05-16,PED,0
2017-05-16,SMD,0.06
2017-05-16,SMDA,0.01
2017-05-16,SPI,0
2017-05-17,NZDI,0.01
2017-05-17,PED,0
2017-05-17,SMD,0.06
2017-05-17,SMDA,0.01
2017-05-17,SPI,0
2017-05-18,NZDI,0.01
2017-05-18,PED,0
2017-05-18,SMD,0.06
2017-05-18,SMDA,0.01
2017-05-18,SPI,0
2017-05-19,NZDI,0.01
2017-05-19,PED,0
2017-05-19,SMD,0.06
2017-05-19,SMDA,0.01
2017-05-19,SPI,0
2017-05-20,NZDI,0.01
2017-05-20,PED,0
2017-05-20,SMD,0.06
2017-05-20,SMDA,0.01
2017-05-20,SPI,0
2017-05-21,NZDI,0.01
2017-05-21,PED,0
2017-05-21,SMD,0.06
2017-05-21,SMDA,0.02
2017-05-21,SPI,0
2017-05-22,NZDI,0.01
2017-05-22,PED,0
2017-05-22,SMD,0.06
2017-05-22,SMDA,0.02
2017-05-22,SPI,0
2017-05-23,NZDI,0.01
2017-05-23,PED,0
2017-05-23,SMD,0.05
2017-05-23,SMDA,0.01
2017-05-23,SPI,0
2017-05-24,NZDI,0.01
2017-05-24,PED,0
2017-05-24,SMD,0.05
2017-05-24,SMDA,0.01
2017-05-24,SPI,0
2017-05-25,NZDI,0.01
2017-05-25,PED,0
2017-05-25,SMD,0.05
2017-05-25,SMDA,0.01
2017-05-25,SPI,0
2017-05-26,NZDI,0.01
2017-05-26,PED,0
2017-05-26,SMD,0.05
2017-05-26,SMDA,0.01
2017-05-26,SPI,0
2017-05-27,NZDI,0.01
2017-05-27,PED,0
2017-05-27,SMD,0.04
2017-05-27,SMDA,0.01
2017-05-27,SPI,0
2017-05-28,NZDI,0.01
2017-05-28,PED,0
2017-05-28,SMD,0.04
2017-05-28,SMDA,0.01
2017-05-28,SPI,0
2017-05-29,NZDI,0
2017-05-29,PED,0
2017-05-29,SMD,0.03
2017-05-29,SMDA,0
2017-05-29,SPI,0
2017-05-30,NZDI,0
2017-05-30,PED,0
2017-05-30,SMD,0.03
2017-05-30,SMDA,0
2017-05-30,SPI,0
2017-05-31,NZDI,0
2017-05-31,PED,0
2017-05-31,SMD,0.03
2017-05-31,SMDA,0
2017-05-31,SPI,0
2017-06-01,NZDI,0
2017-06-01,PED,0
2017-06-01,SMD,0.03
2017-06-01,SMDA,0
2017-06-01,SPI,0
2017-06-02,NZDI,0
2017-06-02,PED,0
2017-06-02,SMD,0.03
2017-06-02,SMDA,0
2017-06-02,SPI,0
2017-06-03,NZDI,0
2017-06-03,PED,0
2017-06-03,SMD,0.03
2017-06-03,SMDA,0
2017-06-03,SPI,0
2017-06-04,NZDI,0
2017-06-04,PED,0
2017-06-04,SMD,0.03
2017-06-04,SMDA,0
2017-06-04,SPI,0
2017-06-05,NZDI,0
2017-06-05,PED,0
2017-06-05,SMD,0.03
2017-06-05,SMDA,0
2017-06-05,SPI,0
2017-06-06,NZDI,0
2017-06-06,PED,0
2017-06-06,SMD,0.03
2017-06-06,SMDA,0
2017-06-06,SPI,0
2017-06-07,NZDI,0
2017-06-07,PED,0
2017-06-07,SMD,0.02
2017-06-07,SMDA,0
2017-06-07,SPI,0
2017-06-08,NZDI,0
2017-06-08,PED,0
2017-06-08,SMD,0.02
2017-06-08,SMDA,0
2017-06-08,SPI,0
2017-06-09,NZDI,0
2017-06-09,PED,0
2017-06-09,SMD,0.02
2017-06-09,SMDA,0
2017-06-09,SPI,0
2017-06-10,NZDI,0
2017-06-10,PED,0
2017-06-10,SMD,0.02
2017-06-10,SMDA,0
2017-06-10,SPI,0
2017-06-11,NZDI,0
2017-06-11,PED,0
2017-06-11,SMD,0.02
2017-06-11,SMDA,0
2017-06-11,SPI,0
2017-06-12,NZDI,0
2017-06-12,PED,0
2017-06-12,SMD,0.02
2017-06-12,SMDA,0
2017-06-12,SPI,0
2017-06-13,NZDI,0
2017-06-13,PED,0
2017-06-13,SMD,0.01
2017-06-13,SMDA,0
2017-06-13,SPI,0
2017-06-14,NZDI,0
2017-06-14,PED,0
2017-06-14,SMD,0.01
2017-06-14,SMDA,0
2017-06-14,SPI,0
2017-06-15,NZDI,0.01
2017-06-15,PED,0
2017-06-15,SMD,0.01
2017-06-15,SMDA,0
2017-06-15,SPI,0.04
2017-06-16,NZDI,0.02
2017-06-16,PED,0
2017-06-16,SMD,0.01
2017-06-16,SMDA,0
2017-06-16,SPI,0.07
2017-06-17,NZDI,0.02
2017-06-17,PED,0
2017-06-17,SMD,0.01
2017-06-17,SMDA,0
2017-06-17,SPI,0.08
2017-06-18,NZDI,0.02
2017-06-18,PED,0
2017-06-18,SMD,0.01
2017-06-18,SMDA,0
2017-06-18,SPI,0.09
2017-06-19,NZDI,0.02
2017-06-19,PED,0
2017-06-19,SMD,0.01
2017-06-19,SMDA,0
2017-06-19,SPI,0.1
2017-06-20,NZDI,0.03
2017-06-20,PED,0
2017-06-20,SMD,0.01
2017-06-20,SMDA,0
2017-06-20,SPI,0.12
2017-06-21,NZDI,0.03
2017-06-21,PED,0
2017-06-21,SMD,0.01
2017-06-21,SMDA,0
2017-06-21,SPI,0.14
2017-06-22,NZDI,0.04
2017-06-22,PED,0
2017-06-22,SMD,0.01
2017-06-22,SMDA,0
2017-06-22,SPI,0.15
2017-06-23,NZDI,0.04
2017-06-23,PED,0
2017-06-23,SMD,0.01
2017-06-23,SMDA,0
2017-06-23,SPI,0.17
2017-06-24,NZDI,0.04
2017-06-24,PED,0
2017-06-24,SMD,0.01
2017-06-24,SMDA,0
2017-06-24,SPI,0.18
2017-06-25,NZDI,0.05
2017-06-25,PED,0
2017-06-25,SMD,0
2017-06-25,SMDA,0
2017-06-25,SPI,0.18
2017-06-26,NZDI,0.05
2017-06-26,PED,0
2017-06-26,SMD,0
2017-06-26,SMDA,0
2017-06-26,SPI,0.19
2017-06-27,NZDI,0.05
2017-06-27,PED,0
2017-06-27,SMD,0
2017-06-27,SMDA,0
2017-06-27,SPI,0.2
2017-06-28,NZDI,0.05
2017-06-28,PED,0
2017-06-28,SMD,0
2017-06-28,SMDA,0
2017-06-28,SPI,0.2
2017-06-29,NZDI,0.05
2017-06-29,PED,0
2017-06-29,SMD,0
2017-06-29,SMDA,0
2017-06-29,SPI,0.21
2017-06-30,NZDI,0.06
2017-06-30,PED,0
2017-06-30,SMD,0
2017-06-30,SMDA,0
2017-06-30,SPI,0.22
2017-07-01,NZDI,0.06
2017-07-01,PED,0
2017-07-01,SMD,0
2017-07-01,SMDA,0
2017-07-01,SPI,0.23
2017-07-02,NZDI,0.06
2017-07-02,PED,0
2017-07-02,SMD,0
2017-07-02,SMDA,0
2017-07-02,SPI,0.24
2017-07-03,NZDI,0.07
2017-07-03,PED,0
2017-07-03,SMD,0
2017-07-03,SMDA,0
2017-07-03,SPI,0.26
2017-07-04,NZDI,0.07
2017-07-04,PED,0
2017-07-04,SMD,0
2017-07-04,SMDA,0
2017-07-04,SPI,0.28
2017-07-05,NZDI,0.07
2017-07-05,PED,0
2017-07-05,SMD,0
2017-07-05,SMDA,0
2017-07-05,SPI,0.29
2017-07-06,NZDI,0.08
2017-07-06,PED,0
2017-07-06,SMD,0
2017-07-06,SMDA,0
2017-07-06,SPI,0.3
2017-07-07,NZDI,0.08
2017-07-07,PED,0
2017-07-07,SMD,0
2017-07-07,SMDA,0
2017-07-07,SPI,0.31
2017-07-08,NZDI,0.08
2017-07-08,PED,0
2017-07-08,SMD,0
2017-07-08,SMDA,0
2017-07-08,SPI,0.32
2017-07-09,NZDI,0.08
2017-07-09,PED,0
2017-07-09,SMD,0
2017-07-09,SMDA,0
2017-07-09,SPI,0.33
2017-07-10,NZDI,0.09
2017-07-10,PED,0
2017-07-10,SMD,0
2017-07-10,SMDA,0
2017-07-10,SPI,0.35
2017-07-11,NZDI,0.09
2017-07-11,PED,0
2017-07-11,SMD,0
2017-07-11,SMDA,0
2017-07-11,SPI,0.36
2017-07-12,NZDI,0.09
2017-07-12,PED,0
2017-07-12,SMD,0
2017-07-12,SMDA,0
2017-07-12,SPI,0.36
2017-07-13,NZDI,0.09
2017-07-13,PED,0
2017-07-13,SMD,0
2017-07-13,SMDA,0
2017-07-13,SPI,0.35
2017-07-14,NZDI,0.09
2017-07-14,PED,0
2017-07-14,SMD,0
2017-07-14,SMDA,0
2017-07-14,SPI,0.34
2017-07-15,NZDI,0.08
2017-07-15,PED,0
2017-07-15,SMD,0
2017-07-15,SMDA,0
2017-07-15,SPI,0.33
2017-07-16,NZDI,0.08
2017-07-16,PED,0
2017-07-16,SMD,0
2017-07-16,SMDA,0
2017-07-16,SPI,0.32
2017-07-17,NZDI,0.08
2017-07-17,PED,0
2017-07-17,SMD,0
2017-07-17,SMDA,0
2017-07-17,SPI,0.31
2017-07-18,NZDI,0.07
2017-07-18,PED,0
2017-07-18,SMD,0
2017-07-18,SMDA,0
2017-07-18,SPI,0.29
2017-07-19,NZDI,0.07
2017-07-19,PED,0
2017-07-19,SMD,0
2017-07-19,SMDA,0
2017-07-19,SPI,0.29
2017-07-20,NZDI,0.07
2017-07-20,PED,0
2017-07-20,SMD,0
2017-07-20,SMDA,0
2017-07-20,SPI,0.28
2017-07-21,NZDI,0.07
2017-07-21,PED,0
2017-07-21,SMD,0
2017-07-21,SMDA,0
2017-07-21,SPI,0.27
2017-07-22,NZDI,0.06
2017-07-22,PED,0
2017-07-22,SMD,0
2017-07-22,SMDA,0
2017-07-22,SPI,0.26
2017-07-23,NZDI,0.06
2017-07-23,PED,0
2017-07-23,SMD,0
2017-07-23,SMDA,0
2017-07-23,SPI,0.25
2017-07-24,NZDI,0.06
2017-07-24,PED,0
2017-07-24,SMD,0
2017-07-24,SMDA,0
2017-07-24,SPI,0.24
2017-07-25,NZDI,0.06
2017-07-25,PED,0
2017-07-25,SMD,0
2017-07-25,SMDA,0
2017-07-25,SPI,0.23
2017-07-26,NZDI,0.06
2017-07-26,PED,0
2017-07-26,SMD,0
2017-07-26,SMDA,0
2017-07-26,SPI,0.23
2017-07-27,NZDI,0.06
2017-07-27,PED,0
2017-07-27,SMD,0
2017-07-27,SMDA,0
2017-07-27,SPI,0.23
2017-07-28,NZDI,0.06
2017-07-28,PED,0
2017-07-28,SMD,0
2017-07-28,SMDA,0
2017-07-28,SPI,0.22
2017-07-29,NZDI,0.05
2017-07-29,PED,0
2017-07-29,SMD,0
2017-07-29,SMDA,0
2017-07-29,SPI,0.22
2017-07-30,NZDI,0.05
2017-07-30,PED,0
2017-07-30,SMD,0
2017-07-30,SMDA,0
2017-07-30,SPI,0.21
2017-07-31,NZDI,0.05
2017-07-31,PED,0
2017-07-31,SMD,0
2017-07-31,SMDA,0
2017-07-31,SPI,0.2
2017-08-01,NZDI,0.05
2017-08-01,PED,0
2017-08-01,SMD,0
2017-08-01,SMDA,0
2017-08-01,SPI,0.19
2017-08-02,NZDI,0.04
2017-08-02,PED,0
2017-08-02,SMD,0
2017-08-02,SMDA,0
2017-08-02,SPI,0.17
2017-08-03,NZDI,0.04
2017-08-03,PED,0
2017-08-03,SMD,0
2017-08-03,SMDA,0
2017-08-03,SPI,0.16
2017-08-04,NZDI,0.03
2017-08-04,PED,0
2017-08-04,SMD,0
2017-08-04,SMDA,0
2017-08-04,SPI,0.14
2017-08-05,NZDI,0.03
2017-08-05,PED,0
2017-08-05,SMD,0
2017-08-05,SMDA,0
2017-08-05,SPI,0.13
2017-08-06,NZDI,0.03
2017-08-06,PED,0
2017-08-06,SMD,0
2017-08-06,SMDA,0
2017-08-06,SPI,0.12
2017-08-07,NZDI,0.03
2017-08-07,PED,0
2017-08-07,SMD,0
2017-08-07,SMDA,0
2017-08-07,SPI,0.12
2017-08-08,NZDI,0.03
2017-08-08,PED,0
2017-08-08,SMD,0
2017-08-08,SMDA,0
2017-08-08,SPI,0.11
2017-08-09,NZDI,0.02
2017-08-09,PED,0
2017-08-09,SMD,0
2017-08-09,SMDA,0
2017-08-09,SPI,0.1
2017-08-10,NZDI,0.02
2017-08-10,PED,0
2017-08-10,SMD,0
2017-08-10,SMDA,0
2017-08-10,SPI,0.09
2017-08-11,NZDI,0.02
2017-08-11,PED,0
2017-08-11,SMD,0
2017-08-11,SMDA,0
2017-08-11,SPI,0.09
2017-08-12,NZDI,0.02
2017-08-12,PED,0
2017-08-12,SMD,0
2017-08-12,SMDA,0
2017-08-12,SPI,0.09
2017-08-13,NZDI,0.02
2017-08-13,PED,0
2017-08-13,SMD,0
2017-08-13,SMDA,0
2017-08-13,SPI,0.09
2017-08-14,NZDI,0.02
2017-08-14,PED,0
2017-08-14,SMD,0
2017-08-14,SMDA,0
2017-08-14,SPI,0.08
2017-08-15,NZDI,0.02
2017-08-15,PED,0
2017-08-15,SMD,0
2017-08-15,SMDA,0
2017-08-15,SPI,0.08
2017-08-16,NZDI,0.02
2017-08-16,PED,0
2017-08-16,SMD,0
2017-08-16,SMDA,0
2017-08-16,SPI,0.08
2017-08-17,NZDI,0.02
2017-08-17,PED,0
2017-08-17,SMD,0
2017-08-17,SMDA,0
2017-08-17,SPI,0.07
2017-08-18,NZDI,0.01
2017-08-18,PED,0
2017-08-18,SMD,0
2017-08-18,SMDA,0
2017-08-18,SPI,0.06
2017-08-19,NZDI,0.01
2017-08-19,PED,0
2017-08-19,SMD,0
2017-08-19,SMDA,0
2017-08-19,SPI,0.05
2017-08-20,NZDI,0.01
2017-08-20,PED,0
2017-08-20,SMD,0
2017-08-20,SMDA,0
2017-08-20,SPI,0.04
2017-08-21,NZDI,0.01
2017-08-21,PED,0
2017-08-21,SMD,0
2017-08-21,SMDA,0
2017-08-21,SPI,0.04
2017-08-22,NZDI,0.01
2017-08-22,PED,0
2017-08-22,SMD,0
2017-08-22,SMDA,0
2017-08-22,SPI,0.04
2017-08-23,NZDI,0.01
2017-08-23,PED,0
2017-08-23,SMD,0
2017-08-23,SMDA,0
2017-08-23,SPI,0.03
2017-08-24,NZDI,0.01
2017-08-24,PED,0
2017-08-24,SMD,0
2017-08-24,SMDA,0
2017-08-24,SPI,0.03
2017-08-25,NZDI,0
2017-08-25,PED,0
2017-08-25,SMD,0
2017-08-25,SMDA,0
2017-08-25,SPI,0.02
2017-08-26,NZDI,0
2017-08-26,PED,0
2017-08-26,SMD,0
2017-08-26,SMDA,0
2017-08-26,SPI,0.02
2017-08-27,NZDI,0
2017-08-27,PED,0
2017-08-27,SMD,0
2017-08-27,SMDA,0
2017-08-27,SPI,0.02
2017-08-28,NZDI,0
2017-08-28,PED,0
2017-08-28,SMD,0
2017-08-28,SMDA,0
2017-08-28,SPI,0.02
2017-08-29,NZDI,0
2017-08-29,PED,0
2017-08-29,SMD,0
2017-08-29,SMDA,0
2017-08-29,SPI,0.02
2017-08-30,NZDI,0
2017-08-30,PED,0
2017-08-30,SMD,0
2017-08-30,SMDA,0
2017-08-30,SPI,0.02
2017-08-31,NZDI,0
2017-08-31,PED,0
2017-08-31,SMD,0
2017-08-31,SMDA,0
2017-08-31,SPI,0.01
2017-09-01,NZDI,0
2017-09-01,PED,0
2017-09-01,SMD,0
2017-09-01,SMDA,0
2017-09-01,SPI,0.01
2017-09-02,NZDI,0
2017-09-02,PED,0
2017-09-02,SMD,0
2017-09-02,SMDA,0
2017-09-02,SPI,0
2017-09-03,NZDI,0
2017-09-03,PED,0
2017-09-03,SMD,0
2017-09-03,SMDA,0
2017-09-03,SPI,0
2017-09-04,NZDI,0
2017-09-04,PED,0
2017-09-04,SMD,0
2017-09-04,SMDA,0
2017-09-04,SPI,0
2017-09-05,NZDI,0
2017-09-05,PED,0
2017-09-05,SMD,0
2017-09-05,SMDA,0
2017-09-05,SPI,0
2017-09-06,NZDI,0
2017-09-06,PED,0
2017-09-06,SMD,0.01
2017-09-06,SMDA,0
2017-09-06,SPI,0
2017-09-07,NZDI,0
2017-09-07,PED,0
2017-09-07,SMD,0.01
2017-09-07,SMDA,0
2017-09-07,SPI,0
2017-09-08,NZDI,0
2017-09-08,PED,0
2017-09-08,SMD,0.01
2017-09-08,SMDA,0
2017-09-08,SPI,0
2017-09-09,NZDI,0
2017-09-09,PED,0
2017-09-09,SMD,0.02
2017-09-09,SMDA,0
2017-09-09,SPI,0
2017-09-10,NZDI,0
2017-09-10,PED,0
2017-09-10,SMD,0.02
2017-09-10,SMDA,0
2017-09-10,SPI,0
2017-09-11,NZDI,0
2017-09-11,PED,0
2017-09-11,SMD,0.02
2017-09-11,SMDA,0
2017-09-11,SPI,0
2017-09-12,NZDI,0
2017-09-12,PED,0
2017-09-12,SMD,0.02
2017-09-12,SMDA,0
2017-09-12,SPI,0
2017-09-13,NZDI,0
2017-09-13,PED,0
2017-09-13,SMD,0.02
2017-09-13,SMDA,0
2017-09-13,SPI,0
2017-09-14,NZDI,0
2017-09-14,PED,0
2017-09-14,SMD,0.02
2017-09-14,SMDA,0
2017-09-14,SPI,0
2017-09-15,NZDI,0
2017-09-15,PED,0
2017-09-15,SMD,0.02
2017-09-15,SMDA,0
2017-09-15,SPI,0
2017-09-16,NZDI,0
2017-09-16,PED,0
2017-09-16,SMD,0.02
2017-09-16,SMDA,0
2017-09-16,SPI,0
2017-09-17,NZDI,0
2017-09-17,PED,0
2017-09-17,SMD,0.02
2017-09-17,SMDA,0
2017-09-17,SPI,0
2017-09-18,NZDI,0
2017-09-18,PED,0
2017-09-18,SMD,0.02
2017-09-18,SMDA,0
2017-09-18,SPI,0
2017-09-19,NZDI,0
2017-09-19,PED,0
2017-09-19,SMD,0.02
2017-09-19,SMDA,0
2017-09-19,SPI,0
2017-09-20,NZDI,0
2017-09-20,PED,0
2017-09-20,SMD,0.02
2017-09-20,SMDA,0
2017-09-20,SPI,0
2017-09-21,NZDI,0
2017-09-21,PED,0
2017-09-21,SMD,0.02
2017-09-21,SMDA,0
2017-09-21,SPI,0
2017-09-22,NZDI,0
2017-09-22,PED,0
2017-09-22,SMD,0.02
2017-09-22,SMDA,0
2017-09-22,SPI,0
2017-09-23,NZDI,0
2017-09-23,PED,0
2017-09-23,SMD,0.02
2017-09-23,SMDA,0
2017-09-23,SPI,0
2017-09-24,NZDI,0
2017-09-24,PED,0
2017-09-24,SMD,0.02
2017-09-24,SMDA,0
2017-09-24,SPI,0
2017-09-25,NZDI,0
2017-09-25,PED,0
2017-09-25,SMD,0.02
2017-09-25,SMDA,0
2017-09-25,SPI,0
2017-09-26,NZDI,0
2017-09-26,PED,0
2017-09-26,SMD,0.02
2017-09-26,SMDA,0
2017-09-26,SPI,0
2017-09-27,NZDI,0
2017-09-27,PED,0
2017-09-27,SMD,0.02
2017-09-27,SMDA,0
2017-09-27,SPI,0
2017-09-28,NZDI,0
2017-09-28,PED,0
2017-09-28,SMD,0.02
2017-09-28,SMDA,0
2017-09-28,SPI,0
2017-09-29,NZDI,0
2017-09-29,PED,0
2017-09-29,SMD,0.02
2017-09-29,SMDA,0
2017-09-29,SPI,0
2017-09-30,NZDI,0
2017-09-30,PED,0
2017-09-30,SMD,0.02
2017-09-30,SMDA,0
2017-09-30,SPI,0
2017-10-01,NZDI,0
2017-10-01,PED,0
2017-10-01,SMD,0.02
2017-10-01,SMDA,0
2017-10-01,SPI,0
2017-10-02,NZDI,0
2017-10-02,PED,0
2017-10-02,SMD,0.03
2017-10-02,SMDA,0
2017-10-02,SPI,0
2017-10-03,NZDI,0
2017-10-03,PED,0
2017-10-03,SMD,0.03
2017-10-03,SMDA,0
2017-10-03,SPI,0
2017-10-04,NZDI,0
2017-10-04,PED,0
2017-10-04,SMD,0.03
2017-10-04,SMDA,0
2017-10-04,SPI,0
2017-10-05,NZDI,0
2017-10-05,PED,0
2017-10-05,SMD,0.04
2017-10-05,SMDA,0
2017-10-05,SPI,0
2017-10-06,NZDI,0
2017-10-06,PED,0
2017-10-06,SMD,0.04
2017-10-06,SMDA,0
2017-10-06,SPI,0
2017-10-07,NZDI,0
2017-10-07,PED,0
2017-10-07,SMD,0.04
2017-10-07,SMDA,0
2017-10-07,SPI,0
2017-10-08,NZDI,0
2017-10-08,PED,0
2017-10-08,SMD,0.04
2017-10-08,SMDA,0
2017-10-08,SPI,0
2017-10-09,NZDI,0
2017-10-09,PED,0
2017-10-09,SMD,0.04
2017-10-09,SMDA,0
2017-10-09,SPI,0
2017-10-10,NZDI,0
2017-10-10,PED,0
2017-10-10,SMD,0.05
2017-10-10,SMDA,0
2017-10-10,SPI,0
2017-10-11,NZDI,0
2017-10-11,PED,0
2017-10-11,SMD,0.05
2017-10-11,SMDA,0
2017-10-11,SPI,0
2017-10-12,NZDI,0
2017-10-12,PED,0
2017-10-12,SMD,0.05
2017-10-12,SMDA,0
2017-10-12,SPI,0
2017-10-13,NZDI,0
2017-10-13,PED,0
2017-10-13,SMD,0.05
2017-10-13,SMDA,0
2017-10-13,SPI,0
2017-10-14,NZDI,0
2017-10-14,PED,0
2017-10-14,SMD,0.05
2017-10-14,SMDA,0
2017-10-14,SPI,0
2017-10-15,NZDI,0
2017-10-15,PED,0
2017-10-15,SMD,0.05
2017-10-15,SMDA,0
2017-10-15,SPI,0
2017-10-16,NZDI,0
2017-10-16,PED,0
2017-10-16,SMD,0.05
2017-10-16,SMDA,0
2017-10-16,SPI,0
2017-10-17,NZDI,0
2017-10-17,PED,0
2017-10-17,SMD,0.06
2017-10-17,SMDA,0
2017-10-17,SPI,0
2017-10-18,NZDI,0.01
2017-10-18,PED,0
2017-10-18,SMD,0.06
2017-10-18,SMDA,0
2017-10-18,SPI,0
2017-10-19,NZDI,0.01
2017-10-19,PED,0
2017-10-19,SMD,0.07
2017-10-19,SMDA,0
2017-10-19,SPI,0
2017-10-20,NZDI,0.01
2017-10-20,PED,0
2017-10-20,SMD,0.07
2017-10-20,SMDA,0
2017-10-20,SPI,0
2017-10-21,NZDI,0.01
2017-10-21,PED,0
2017-10-21,SMD,0.08
2017-10-21,SMDA,0
2017-10-21,SPI,0
2017-10-22,NZDI,0.01
2017-10-22,PED,0
2017-10-22,SMD,0.08
2017-10-22,SMDA,0
2017-10-22,SPI,0
2017-10-23,NZDI,0.01
2017-10-23,PED,0
2017-10-23,SMD,0.09
2017-10-23,SMDA,0
2017-10-23,SPI,0
2017-10-24,NZDI,0.01
2017-10-24,PED,0
2017-10-24,SMD,0.1
2017-10-24,SMDA,0
2017-10-24,SPI,0
2017-10-25,NZDI,0.02
2017-10-25,PED,0
2017-10-25,SMD,0.1
2017-10-25,SMDA,0
2017-10-25,SPI,0
2017-10-26,NZDI,0.02
2017-10-26,PED,0
2017-10-26,SMD,0.11
2017-10-26,SMDA,0
2017-10-26,SPI,0
2017-10-27,NZDI,0.02
2017-10-27,PED,0
2017-10-27,SMD,0.12
2017-10-27,SMDA,0
2017-10-27,SPI,0
2017-10-28,NZDI,0.02
2017-10-28,PED,0
2017-10-28,SMD,0.12
2017-10-28,SMDA,0
2017-10-28,SPI,0
2017-10-29,NZDI,0.02
2017-10-29,PED,0
2017-10-29,SMD,0.13
2017-10-29,SMDA,0
2017-10-29,SPI,0
2017-10-30,NZDI,0.03
2017-10-30,PED,0
2017-10-30,SMD,0.14
2017-10-30,SMDA,0
2017-10-30,SPI,0
2017-10-31,NZDI,0.03
2017-10-31,PED,0
2017-10-31,SMD,0.15
2017-10-31,SMDA,0
2017-10-31,SPI,0
2017-11-01,NZDI,0.04
2017-11-01,PED,0.01
2017-11-01,SMD,0.16
2017-11-01,SMDA,0
2017-11-01,SPI,0
2017-11-02,NZDI,0.04
2017-11-02,PED,0.02
2017-11-02,SMD,0.17
2017-11-02,SMDA,0
2017-11-02,SPI,0
2017-11-03,NZDI,0.05
2017-11-03,PED,0.03
2017-11-03,SMD,0.18
2017-11-03,SMDA,0
2017-11-03,SPI,0
2017-11-04,NZDI,0.06
2017-11-04,PED,0.06
2017-11-04,SMD,0.19
2017-11-04,SMDA,0
2017-11-04,SPI,0
2017-11-05,NZDI,0.07
2017-11-05,PED,0.08
2017-11-05,SMD,0.2
2017-11-05,SMDA,0.02
2017-11-05,SPI,0
2017-11-06,NZDI,0.09
